PaperId,Titulo,Autores,Ano,Data_Publicacao,Veiculo,DOI,ArXiv_ID,Resumo,URL
a6b2684fe48cd351331c950a526b1c8a9b74885f,Data-Driven Priors for Uncertainty-Aware Deterioration Risk Prediction with Multimodal Data,L. J. L. L'opez; Tim G. J. Rudner; Farah E. Shamout,2026,2026-03-09,arXiv.org,10.48550/arXiv.2603.08459,2603.08459,"Safe predictions are a crucial requirement for integrating predictive models into clinical decision support systems. One approach for ensuring trustworthiness is to enable models'ability to express their uncertainty about individual predictions. However, current machine learning models frequently lack reliable uncertainty estimation, hindering real-world deployment. This is further observed in multimodal settings, where the goal is to enable effective information fusion. In this work, we propose $\texttt{MedCertAIn}$, a predictive uncertainty framework that leverages multimodal clinical data for in-hospital risk prediction to improve model performance and reliability. We design data-driven priors over neural network parameters using a hybrid strategy that considers cross-modal similarity in self-supervised latent representations and modality-specific data corruptions. We train and evaluate the models with such priors using clinical time-series and chest X-ray images from the publicly-available datasets MIMIC-IV and MIMIC-CXR. Our results show that $\texttt{MedCertAIn}$ significantly improves predictive performance and uncertainty quantification compared to state-of-the-art deterministic baselines and alternative Bayesian methods. These findings highlight the promise of data-driven priors in advancing robust, uncertainty-aware AI tools for high-stakes clinical applications.",https://www.semanticscholar.org/paper/a6b2684fe48cd351331c950a526b1c8a9b74885f
a712e508c03cc0b314bcb5e77a15d68457003c95,A Novel Text-Image Alignment Framework for XrayGPT to Enhance Chest Radiography Report Generation,Xudong Zheng; Qihan Zhang; Haiyang Zhang; Baoyun Wang,2025,2025-10-23,International Conference on Wireless Communications and Signal Processing,10.1109/WCSP68525.2025.1010297,,"Visual language Large models are trained on massive image and text datasets, which enables them to demonstrate extraordinary capabilities in various tasks. In the field of automatic generation of medical imaging reports, existing visual models have problems such as low image-text matching, incomplete understanding of images, weak logic of generated content, lack of prominence of key lesion content, and failure to exert multimodal advantages. In this regard, this paper proposes an Image-Text Alignment and Enhanced Matching Framework (ITAEMF). By enhancing the semantic fusion interaction between images and text, the model's ability to capture fine-grained information of medical images is improved; at the same time, the introduction of ITAEMF enhances the stability of generated text and improves the scalability of the model. We also tested it on the MIMIC-CXR dataset. The experimental results show that the model score in ROUGE-L for generating medical text is 26.7 % higher than that of XrayGPT. Therefore, the effectiveness and reliability of the ITAEMF method are proved.",https://www.semanticscholar.org/paper/a712e508c03cc0b314bcb5e77a15d68457003c95
a7c0f686b67fc93eca5e2b148a021e7f14c89ee9,From Attribution to Abstention: Training-Free Attention-Based Auditing for Clinical Summarization,Qianqi Yan; H. Nguyen; Sumana Srivatsa; Hari Bandi; Xin Wang; K. Kenthapadi,2026,2026-01-23,,,2601.16397,"Deploying multimodal large language models (MLLMs) for clinical summarization demands not only fluent generation but also transparency about where each statement originates-and a mechanism to flag when statements lack evidential support. We present ClinTrace, a training-free framework that extracts two clinically useful signals from the decoder attention weights that every transformer-based MLLM already produces during generation: (i) fine-grained source attributions linking each output sentence to supporting text spans or images, and (ii) per-sentence groundedness scores that identify poorly supported claims as candidate hallucinations. Both signals are derived from the same attention tensors in a single pass, requiring no retraining, no auxiliary models, and no additional inference cost. We evaluate on two clinical summarization tasks: doctor-patient dialogue summarization (CliConSummation) and radiology report summarization (MIMIC-CXR) using a general-purpose MLLM (Qwen3-8B) and a medical-finetuned model (HuatuoGPT-Vision-7B). For source attribution, ClinTrace achieves over 92% text F1 on radiology and 88% on dialogue summarization, substantially outperforming embedding-based and self-attribution baselines. For hallucination detection, groundedness scores achieve 0.77 AUROC with the medical-finetuned model: competitive with embedding-based confidence at zero additional cost, and enable an abstention mechanism that improves faithfulness from 61.7% to 72.6% by withholding the least: grounded 20% of output for clinician review. Notably, medical finetuning substantially improves the reliability of attention-based hallucination detection, suggesting that domain adaptation produces more semantically structured attention patterns amenable to self-auditing.",https://www.semanticscholar.org/paper/a7c0f686b67fc93eca5e2b148a021e7f14c89ee9
ab0d360b4e4d84e29ea3a88c367233b4878c3e91,MedProbCLIP: Probabilistic Adaptation of Vision-Language Foundation Model for Reliable Radiograph-Report Retrieval,Ahmad Elallaf; Yu Zhang; Yuktha Priya Masupalli; Jeong Yang; Young Lee; Zechun Cao; Gongbo Liang,2026,2026-02-17,2026 IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW),10.1109/WACVW68408.2026.00005,2602.16019,"Vision-language foundation models have emerged as powerful general-purpose representation learners with strong potentials for multimodal understanding, but their deterministic embeddings often fail to provide the reliability required for high-stakes biomedical applications. This work introduces MedProbCLIP, a probabilistic vision-language learning framework for chest X-ray and radiology report representation learning and bidirectional retrieval. Med-ProbCLIP models image and text representations as Gaussian embeddings through a probabilistic contrastive objective that explicitly captures uncertainty and many-to-many correspondences between radiographs and clinical narratives. A variational information bottleneck mitigates overconfident predictions, while MedProbCLIP employs multi-view radiograph encoding and multi-section report encoding during training to provide fine-grained supervision for clinically aligned correspondence, yet requires only a single radiograph and a single report at inference. Evaluated on the MIMIC-CXR dataset, MedProbCLIP outperforms deterministic and probabilistic baselines, including CLIP, CXR-CLIP, and PCME++, in both retrieval and zero-shot classification. Beyond accuracy, MedProbCLIP demonstrates superior calibration, risk-coverage behavior, selective retrieval reliability, and robustness to clinically relevant corruptions, underscoring the value of probabilistic vision-language modeling for improving the trustworthiness and safety of radiology image-text retrieval systems.",https://www.semanticscholar.org/paper/ab0d360b4e4d84e29ea3a88c367233b4878c3e91
abcda78418064d95fac62f1e055dd773cc890118,Multimodal Federated Learning With Missing Modalities through Feature Imputation Network,Pranav Poudel; Aavash Chhetri; P. Gyawali; Georgios Leontidis; Binod Bhattarai,2025,2025-05-26,Annual Conference on Medical Image Understanding and Analysis,10.48550/arXiv.2505.20232,2505.20232,"Multimodal federated learning holds immense potential for collaboratively training models from multiple sources without sharing raw data, addressing both data scarcity and privacy concerns, two key challenges in healthcare. A major challenge in training multimodal federated models in healthcare is the presence of missing modalities due to multiple reasons, including variations in clinical practice, cost and accessibility constraints, retrospective data collection, privacy concerns, and occasional technical or human errors. Previous methods typically rely on publicly available real datasets or synthetic data to compensate for missing modalities. However, obtaining real datasets for every disease is impractical, and training generative models to synthesize missing modalities is computationally expensive and prone to errors due to the high dimensionality of medical data. In this paper, we propose a novel, lightweight, low-dimensional feature translator to reconstruct bottleneck features of the missing modalities. Our experiments on three different datasets (MIMIC-CXR, NIH Open-I, and CheXpert), in both homogeneous and heterogeneous settings consistently improve the performance of competitive baselines. The code and implementation details are available at: https://github.com/bhattarailab/FedFeatGen",https://www.semanticscholar.org/paper/abcda78418064d95fac62f1e055dd773cc890118
ad0353ecba8ef3f21036521a46a7987771c58028,Severity‑aware multimodal network for chest x‑ray triage and disease captioning,Zinah Ghulam; Richa Mittal; E. Ukwatta,2026,2026-04-02,Medical Imaging,10.1117/12.3082906,,"Chest X-rays (CXRs) are among the most frequently performed imaging examinations worldwide and remain central to evaluating thoracic disease. Their interpretation, however, can be challenging in high-volume clinical environments, as it requires expertise and careful assessment of both the presence and severity of abnormalities. Although deep learning has enabled significant progress in automated disease detection and report generation, these tasks are often developed in isolation, preventing models from leveraging complementary textual and visual cues. Moreover, existing triage approaches typically rely on coarse categorizations rather than continuous, interpretable severity estimation. To address these limitations, we propose the Multimodal Triage Network (MTN), a unified model that jointly predicts disease captions and continuous severity scores by integrating image and text modalities. MTN employs a dual-stream encoder using ResNet-18 for visual features and BioBERT for textual features, followed by cross-modal attention to align and fuse information across domains. A multi-task decoder then generates structured natural-language captions describing the findings while simultaneously predicting a continuous severity score. Experiments on a curated subset of the MIMIC-CXR-JPG dataset show that MTN substantially outperforms its unimodal counterparts, achieving an F1 score of 0.9746 for captioning, a severity prediction MSE of 0.0448, and a classification accuracy of 0.9861. By ranking cases based on predicted severity, the model provides an effective mechanism for automated triage and workflow prioritization. Overall, MTN offers a clinically meaningful framework that combines interpretability, severity awareness, and high predictive performance in a single multimodal system.",https://www.semanticscholar.org/paper/ad0353ecba8ef3f21036521a46a7987771c58028
ad3f062f8701d962adcb614b0adfae2854b30c6c,DuCo-Net: Dual-Contrastive Learning Network for Medical Report Retrieval Leveraging Enhanced Encoders and Augmentations,Zahid Ur Rahman; Ju-Hwan Lee; Dang Thanh Vu; Iqbal Murtza; Jin-Young Kim,2025,,IEEE Access,10.1109/ACCESS.2025.3538325,,"The conventional process of generating medical radiology reports is labor-intensive and time-consuming, requiring radiologists to describe findings meticulously from imaging studies. This manual approach often causes undesirable delays in patient care. Despite advancements in computer vision and deep learning, developing an effective computer-aided solution to generate automated medical reports remains challenging. The recent advancements in deep learning technology, especially with the advent of contrastive learning, have shown significant performance in natural language supervision. However, their application to medical report generation, particularly in the domain of chest x-rays (CXR), has been limited due to the lack of large annotated datasets. Many studies have proposed multimodal contrastive learning schemes to address the data scarcity problem for natural images. However, none of these techniques have been efficiently explored in terms of medical report generation. This study addresses these challenges by proposing a dual contrastive learning network (DuCo-Net) containing backbone and augmented networks. The backbone network is trained on the original data, while the augmented network emphasizes cross-model augmentation learning in a unified framework. DuCo-Net enables two complementary learning mechanisms: intra-modal learning, where each network learns specialized features within its modality (either image or text), and inter-modal learning, which captures relationships between image and text modalities through a combined loss function. This dual learning approach leverages modified DenseNet121 and BioBERT models with advanced pooling techniques specifically tailored for handling medical data. Comprehensive evaluations on two publicly available datasets demonstrate that DuCo-Net significantly outperforms current benchmarks. On the Indiana University Chest X-rays dataset, our proposed methodology demonstrates significant improvements across standard metrics (BLEU-1: 0.50, ROUGE: 0.40, METEOR: 0.24, F1: 0.40). For the MIMIC-CXR dataset, the framework maintains robust performance (BLEU-1: 0.42, ROUGE: 0.34, METEOR: 0.20, F1: 0.34), representing substantial improvements over existing state-of-the-art approaches in medical report generation.",https://www.semanticscholar.org/paper/ad3f062f8701d962adcb614b0adfae2854b30c6c
adb2da109129356c379aeb8c0284ce1eca77719e,Less Is More? Selective Visual Attention to High-Importance Regions for Multimodal Radiology Summarization,Mst. Fahmida Naznin; Adnan Ibney Faruq; Mushfiqur Rahman; N. Mondal; M. M. H. Shawon; Md. Rakibul Hasan,2026,2026-03-31,arXiv.org,10.48550/arXiv.2603.29901,2603.29901,"Automated radiology report summarization aims to distill verbose findings into concise clinical impressions, but existing multimodal models often struggle with visual noise and fail to meaningfully improve over strong text-only baselines in the FINDINGS $\to$ IMPRESSION transformation. We challenge two prevailing assumptions: (1) that more visual input is always better, and (2) that multimodal models add limited value when findings already contain rich image-derived detail. Through controlled ablations on MIMIC-CXR benchmark, we show that selectively focusing on pathology-relevant visual patches rather than full images yields substantially better performance. We introduce ViTAS, Visual-Text Attention Summarizer, a multi-stage pipeline that combines ensemble-guided MedSAM2 lung segmentation, bidirectional cross-attention for multi-view fusion, Shapley-guided adaptive patch clustering, and hierarchical visual tokenization feeding a ViT. ViTAS achieves SOTA results with 29.25% BLEU-4 and 69.83% ROUGE-L, improved factual alignment in qualitative analysis, and the highest expert-rated human evaluation scores. Our findings demonstrate that less but more relevant visual input is not only sufficient but superior for multimodal radiology summarization.",https://www.semanticscholar.org/paper/adb2da109129356c379aeb8c0284ce1eca77719e
af9b149a11ceb620a806ad58a70812312bcab9b6,Exploring Multimodal Large Language Models for Radiology Report Error-checking,Jinge Wu; Yunsoo Kim; Eva C Keller; Jamie Chow; Adam P. Levine; N. Pontikos; Zina M. Ibrahim; P. Taylor; Michelle C. Williams; Honghan Wu,2023,2023-12-20,arXiv.org,10.48550/arXiv.2312.13103,2312.13103,"This paper proposes one of the first clinical applications of multimodal large language models (LLMs) as an assistant for radiologists to check errors in their reports. We created an evaluation dataset from real-world radiology datasets (including X-rays and CT scans). A subset of original reports was modified to contain synthetic errors by introducing three types of mistakes:""insert"",""remove"", and""substitute"". The evaluation contained two difficulty levels: SIMPLE for binary error-checking and COMPLEX for identifying error types. At the SIMPLE level, our fine-tuned model significantly enhanced performance by 47.4% and 25.4% on MIMIC-CXR and IU X-ray data, respectively. This performance boost is also observed in unseen modality, CT scans, as the model performed 19.46% better than the baseline model. The model also surpassed the domain expert's accuracy in the MIMIC-CXR dataset by 1.67%. Notably, among the subsets (N=21) of the test set where a clinician did not achieve the correct conclusion, the LLaVA ensemble mode correctly identified 71.4% of these cases. However, all models performed poorly in identifying mistake types, underscoring the difficulty of the COMPLEX level. This study marks a promising step toward utilizing multimodal LLMs to enhance diagnostic accuracy in radiology. The ensemble model demonstrated comparable performance to clinicians, even capturing errors overlooked by humans.",https://www.semanticscholar.org/paper/af9b149a11ceb620a806ad58a70812312bcab9b6
b0c97b51e90b82130476b2d6f4ed1d70c9c8bae5,Development and Validation of Multimodal Models to Predict the 30-Day Mortality of ICU Patients Based on Clinical Parameters and Chest X-Rays,Jiaxi Lin; Jin Yang; Minyue Yin; Yuxiu Tang; Liquan Chen; Chang Xu; Shiqi Zhu; Jingwen Gao; Lu Liu; Xiaolin Liu; Chenqi Gu; Zhou Huang; Yao Wei; Jinzhou Zhu,2024,2024-03-06,Journal of Imaging Informatics in Medicine,10.1007/s10278-024-01066-1,,,https://www.semanticscholar.org/paper/b0c97b51e90b82130476b2d6f4ed1d70c9c8bae5
b18193e692d7634bd18476be00fe16d3671d6655,Methods for developing and implementing large language models in healthcare: challenges and prospects in Russia,E. Shchetinin; T. R. Velieva; Lyubov A. Yurgina; A. V. Demidova; Leonid A. Sevastianov,2025,2025-10-15,Discrete and Continuous Models and Applied Computational Science,10.22363/2658-4670-2025-33-3-327-344,,"Large language models (LLMs) are transforming healthcare by enabling the analysis of clinical texts, supporting diagnostics, and facilitating decision-making. This systematic review examines the evolution of LLMs from recurrent neural networks (RNNs) to transformer-based and multimodal architectures (e.g., BioBERT, MedPaLM), with a focus on their application in medical practice and challenges in Russia. Based on 40 peer-reviewed articles from Scopus, PubMed, and other reliable sources (2019-2025), LLMs demonstrate high performance (e.g., Med-PaLM: F1-score 0.88 for binary pneumonia classification on MIMIC-CXR; Flamingo-CXR: 77.7% preference for in/outpatient X-ray re-ports). However, limitations include data scarcity, interpretability challenges, and privacy concerns. An adaptation of the Mixture of Experts (MoE) architecture for rare disease diagnostics and automated radiology report generation achieved promising results on synthetic datasets. Challenges in Russia include limited annotated data and compliance with Federal Law No. 152-FZ. LLMs enhance clinical workflows by automating routine tasks, such as report generation and patient triage, with advanced models like KARGEN improving radiology report quality. Russia’s focus on AI-driven healthcare aligns with global trends, yet linguistic and infrastructural barriers necessitate tailored solutions. Developing robust validation frameworks for LLMs will ensure their reliability in diverse clinical scenarios. Collaborative efforts with international AI research communities could accelerate Russia’s adoption of advanced medical AI technologies, particularly in radiology automation. Prospects involve integrating LLMs with healthcare systems and developing specialized models for Russian medical contexts. This study provides a foundation for advancing AI-driven healthcare in Russia.",https://www.semanticscholar.org/paper/b18193e692d7634bd18476be00fe16d3671d6655
b27152219dcd97b3c6b4ffa84b135adff0af983a,Dynamic Traceback Learning for Medical Report Generation,Shuchang Ye; Mingyuan Meng; Mingjian Li; Da-wei Feng; Usman Naseem; Jinman Kim,2024,2024-01-24,IEEE transactions on multimedia,10.1109/TMM.2026.3668644,2401.13267,"Automated medical report generation has demonstrated the potential to significantly reduce the workload associated with time-consuming medical reporting. Recent generative representation learning methods have shown promise in integrating vision and language modalities for medical report generation. However, when trained end-to-end and applied directly to medical image-to-text generation, they face two significant challenges: i) difficulty in accurately capturing subtle yet crucial pathological details, and ii) reliance on both visual and textual inputs during inference, leading to performance degradation in zero-shot inference when only images are available. To address these challenges, this study proposes a novel multimodal dynamic traceback learning framework (DTrace). Specifically, we introduce a traceback mechanism to supervise the semantic validity of generated content and a dynamic learning strategy to adapt to various proportions of image and text input, enabling text generation without strong reliance on the input from both modalities during inference. The learning of cross-modal knowledge is enhanced by supervising the model to recover masked semantic information from a complementary counterpart. Extensive experiments conducted on two benchmark datasets, IU-Xray and MIMIC-CXR, demonstrate that the proposed DTrace framework outperforms state-of-the-art methods for medical report generation.",https://www.semanticscholar.org/paper/b27152219dcd97b3c6b4ffa84b135adff0af983a
b31910e35b59dc9f9c13b8afc3d4841c5d5511e3,Deep Learning-Based Noninvasive Screening of Type 2 Diabetes with Chest X-ray Images and Electronic Health Records,Sanjana Gundapaneni; Zhuo Zhi; Miguel Rodrigues,2024,2024-12-14,arXiv.org,10.48550/arXiv.2412.10955,2412.10955,"The imperative for early detection of type 2 diabetes mellitus (T2DM) is challenged by its asymptomatic onset and dependence on suboptimal clinical diagnostic tests, contributing to its widespread global prevalence. While research into noninvasive T2DM screening tools has advanced, conventional machine learning approaches remain limited to unimodal inputs due to extensive feature engineering requirements. In contrast, deep learning models can leverage multimodal data for a more holistic understanding of patients' health conditions. However, the potential of chest X-ray (CXR) imaging, one of the most commonly performed medical procedures, remains underexplored. This study evaluates the integration of CXR images with other noninvasive data sources, including electronic health records (EHRs) and electrocardiography signals, for T2DM detection. Utilising datasets meticulously compiled from the MIMIC-IV databases, we investigated two deep fusion paradigms: an early fusion-based multimodal transformer and a modular joint fusion ResNet-LSTM architecture. The end-to-end trained ResNet-LSTM model achieved an AUROC of 0.86, surpassing the CXR-only baseline by 2.3% with just 9863 training samples. These findings demonstrate the diagnostic value of CXRs within multimodal frameworks for identifying at-risk individuals early. Additionally, the dataset preprocessing pipeline has also been released to support further research in this domain.",https://www.semanticscholar.org/paper/b31910e35b59dc9f9c13b8afc3d4841c5d5511e3
b32abdd2e37e46cc9734c655fa727b30d69fbdda,Chest X-Ray Diagnosis with Joint Report Generation and Lesion Localization Using Multimodal Vision-Language Models,Houxuan Zhang; Kuan Huang,2025,2025-08-15,2025 IEEE 8th International Conference on Pattern Recognition and Artificial Intelligence (PRAI),10.1109/PRAI67447.2025.11412806,,"Lung diseases remain a major global health concern, and chest X-ray imaging is a critical tool for early diagnosis and treatment. To support radiologists, automatic computeraided diagnosis (CAD) systems must detect abnormalities and accurately localize them within the image. However, developing such systems faces key challenges: annotated bounding box labels are scarce, and many models lack clear interpretability and visual grounding to support clinical trust. To address these gaps, we propose a unified multimodal diagnostic framework that combines a DenseNet-121 classifier with Grad-CAM-based pseudo-labeling and a powerful vision-language model (Qwen2.5-VL-7B-Instruct). The DenseNet classifier is trained on pneumonia and pneumothorax cases from the MIMIC-CXR-JPG dataset, with Grad-CAM used to extract pseudo bounding boxes by thresholding activation maps. These pseudo-labels, combined with limited expert annotations, supervise the fine-tuning of Qwen2.5-VL, enabling it to generate structured radiology reports alongside spatial coordinates for pathological findings. Experimental results demonstrate that incorporating pseudo-labeled data significantly boosts localization performance, achieving $\mathbf{2 6. 0 9 \%}$ recall at IoU $\boldsymbol{\geq} \mathbf{0. 2 5}$ compared to $\mathbf{4. 3 5 \%}$ using real labels alone. Meanwhile, report generation quality remains strong, with BLEU-4 and ROUGE-L scores comparable to state-of-the-art systems and with faster inference than models like LLaVA. This work illustrates how Grad-CAM-based pseudo-labeling and multimodal vision-language models can enhance interpretability and efficiency, providing a practical pathway toward integrated, explainable AI for chest X-ray diagnosis.",https://www.semanticscholar.org/paper/b32abdd2e37e46cc9734c655fa727b30d69fbdda
b3642a4247cf22e8f5b229c24337520e532fa4eb,From coarse to grain: automated medical report generation based on fine-grained semantic alignment and cross-modal enhancement,Yuhao Tang; Fei Tao,2025,2025-09-03,Cluster Computing,10.1007/s10586-025-05368-z,,,https://www.semanticscholar.org/paper/b3642a4247cf22e8f5b229c24337520e532fa4eb
b5019155f9f4a762d2570f18bd65d1fbebe1daae,Exploring the Capabilities of Large Language Model Encoders for Image-Text Retrieval in Chest X-rays.,Hanbin Ko; Gihun Cho; Inhyeok Baek; Donguk Kim; J. Koo; Changi Kim; Dongheon Lee; Chang-Min Park,2025,2025-09-17,IEEE journal of biomedical and health informatics,10.1109/JBHI.2026.3713895,2509.15234,"Multimodal learning from paired medical images and clinical text is a central challenge in medical data driven informatics, where effective cross-modal alignment is critical for scalable analysis and retrieval. In chest radiography, vision-language pretraining is constrained by heterogeneous radiology reports that contain abbrevia tions, impression-only notes, and institution-specific writing styles. Unlike general-domain settings, naively aggre gating large collections of noisy reports can plateau or even degrade multimodal learning when reporting styles differ substantially. We propose a domain-adapted bidirec tional large language model text encoder for chest radio graph reports, trained with masked token prediction and supervised contrastive learning on stylistically diverse but clinically equivalent report variants to produce robust, generalizable text embeddings. We then integrate this encoder into a dual-tower contrastive vision-language framework using parameter-efficient adaptation to improve image-text alignment. Across 1.6 million paired studies from public datasets and a de-identified hospital cohort, the proposed models improve bidirectional retrieval accuracy and external generalization, achieving GREEN scores of 0.308 on MIMIC-CXR and 0.618 on Open-I, while reducing the degradation observed when abbreviation-rich, impression-only hospital reports are added to training. Significance: Robust cross-modal embeddings enable scalable retrieval and multimodal representation learning from routine clinical data for biomedical and health informatics.",https://www.semanticscholar.org/paper/b5019155f9f4a762d2570f18bd65d1fbebe1daae
b7e0cda123d73a6f5521d388b830b445fdf8c84c,Attention-based Saliency Maps Improve Interpretability of Pneumothorax Classification,Alessandro Wollek; R. Graf; Saša Čečatka; N. Fink; Theresa Willem; B. Sabel; Tobias Lasser,2023,2023-03-01,Radiology: Artificial Intelligence,10.1148/ryai.220187,2303.01871,"Purpose
To investigate the chest radiograph classification performance of vision transformers (ViTs) and interpretability of attention-based saliency maps, using the example of pneumothorax classification.


Materials and Methods
In this retrospective study, ViTs were fine-tuned for lung disease classification using four public datasets: CheXpert, Chest X-Ray 14, MIMIC CXR, and VinBigData. Saliency maps were generated using transformer multimodal explainability and gradient-weighted class activation mapping (GradCAM). Classification performance was evaluated on the Chest X-Ray 14, VinBigData, and Society for Imaging Informatics in Medicine-American College of Radiology (SIIM-ACR) Pneumothorax Segmentation datasets using the area under the receiver operating characteristic curve (AUC) analysis and compared with convolutional neural networks (CNNs). The explainability methods were evaluated with positive and negative perturbation, sensitivity-n, effective heat ratio, intra-architecture repeatability, and interarchitecture reproducibility. In the user study, three radiologists classified 160 chest radiographs with and without saliency maps for pneumothorax and rated their usefulness.


Results
ViTs had comparable chest radiograph classification AUCs compared with state-of-the-art CNNs: 0.95 (95% CI: 0.94, 0.95) versus 0.83 (95%, CI 0.83, 0.84) on Chest X-Ray 14, 0.84 (95% CI: 0.77, 0.91) versus 0.83 (95% CI: 0.76, 0.90) on VinBigData, and 0.85 (95% CI: 0.85, 0.86) versus 0.87 (95% CI: 0.87, 0.88) on SIIM-ACR. Both saliency map methods unveiled a strong bias toward pneumothorax tubes in the models. Radiologists found 47% of the attention-based and 39% of the GradCAM saliency maps useful. The attention-based methods outperformed GradCAM on all metrics.


Conclusion
ViTs performed similarly to CNNs in chest radiograph classification, and their attention-based saliency maps were more useful to radiologists and outperformed GradCAM.Keywords: Conventional Radiography, Thorax, Diagnosis, Supervised Learning, Convolutional Neural Network (CNN) Online supplemental material is available for this article. © RSNA, 2023.",https://www.semanticscholar.org/paper/b7e0cda123d73a6f5521d388b830b445fdf8c84c
b948bf736c5448a9d175d8d034e826532b5b0efe,Fusion-Augmented Large Language Models: Boosting Diagnostic Trustworthiness via Model Consensus,Md Kamrul Siam; Md Jobair Hossain Faruk; Jerry Q. Cheng; Huanying Gu,2025,2025-10-16,2025 IEEE EMBS International Conference on Biomedical and Health Informatics (BHI),10.1109/BHI67747.2025.11269545,2510.16057,"This study presents a novel multi-model fusion framework leveraging two state-of-the-art large language models (LLMs), ChatGPT and Claude, to enhance the reliability of chest X-ray interpretation on the CheXpert dataset. From the full CheXpert corpus of 224,316 chest radiographs, we randomly selected 234 radiologist-annotated studies to evaluate unimodal performance using image-only prompts. In this setting, ChatGPT and Claude achieved diagnostic accuracies of 62.8% and 76.9%, respectively. A similarity-based consensus approach, using a 95% output similarity threshold, improved accuracy to 77.6%. To assess the impact of multimodal inputs, we then generated synthetic clinical notes following the MIMIC-CXR template and evaluated a separate subset of 50 randomly selected cases paired with both images and synthetic text. On this multimodal cohort, performance improved to 84% for ChatGPT and 76% for Claude, while consensus accuracy reached 91.3%. Across both experimental conditions, agreement-based fusion consistently outperformed individual models. These findings highlight the utility of integrating complementary modalities and using output-level consensus to improve the trustworthiness and clinical utility of AI-assisted radiological diagnosis, offering a practical path to reduce diagnostic errors with minimal computational overhead.",https://www.semanticscholar.org/paper/b948bf736c5448a9d175d8d034e826532b5b0efe
bcc2ecae71962425ca928cbcb8818de8ff5e0c30,Benchmarking CXR Foundation Models With Publicly Available MIMIC-CXR and NIH-CXR14 Datasets,Jiho Shin; Dominic C. Marshall; M. Komorowski,2025,2025-12-03,arXiv.org,10.48550/arXiv.2512.06014,2512.06014,"Recent foundation models have demonstrated strong performance in medical image representation learning, yet their comparative behaviour across datasets remains underexplored. This work benchmarks two large-scale chest X-ray (CXR) embedding models (CXR-Foundation (ELIXR v2.0) and MedImagelnsight) on public MIMIC-CR and NIH ChestX-ray14 datasets. Each model was evaluated using a unified preprocessing pipeline and fixed downstream classifiers to ensure reproducible comparison. We extracted embeddings directly from pre-trained encoders, trained lightweight LightGBM classifiers on multiple disease labels, and reported mean AUROC, and F1-score with 95% confidence intervals. MedImageInsight achieved slightly higher performance across most tasks, while CXR-Foundation exhibited strong cross-dataset stability. Unsupervised clustering of MedImageIn-sight embeddings further revealed a coherent disease-specific structure consistent with quantitative results. The results highlight the need for standardised evaluation of medical foundation models and establish reproducible baselines for future multimodal and clinical integration studies.",https://www.semanticscholar.org/paper/bcc2ecae71962425ca928cbcb8818de8ff5e0c30
bf23e3ca3e474fa3842358b9b987498a825bcbab,UTSA-NLP at RadSum23: Multi-modal Retrieval-Based Chest X-Ray Report Summarization,Tongnian Wang; Xingmeng Zhao; Anthony Rios,2023,,Workshop on Biomedical Natural Language Processing,10.18653/v1/2023.bionlp-1.58,,"Radiology report summarization aims to automatically provide concise summaries of radiology findings, reducing time and errors in manual summaries. However, current methods solely summarize the text, which overlooks critical details in the images. Unfortunately, directly using the images in a multimodal model is difficult. Multimodal models are susceptible to overfitting due to their increased capacity, and modalities tend to overfit and generalize at different rates. Thus, we propose a novel retrieval-based approach that uses image similarities to generate additional text features. We further employ few-shot with chain-of-thought and ensemble techniques to boost performance. Overall, our method achieves state-of-the-art performance in the F1RadGraph score, which measures the factual correctness of summaries. We rank second place in both MIMIC-CXR and MIMIC-III hidden tests among 11 teams.",https://www.semanticscholar.org/paper/bf23e3ca3e474fa3842358b9b987498a825bcbab
c0e18467ee5c19aeea9f83e00ad989ebefe574be,"Integrating Vision, Language and Clinical Data for Automated Medical Report Generation: A Stacked Ensemble Approach",T C Ratnam; K. Vinay; A. Srividya; N. Swetha; K. Priya,2025,,Proceedings of the 1st International Conference on Intelligent Methods and Advanced Computer Scientific Innovations,10.5220/0014180800004932,,": Automated generation of medical reports from radiological images remains a critical challenge due to the need for precise integration of visual, textual, and structured clinical information. To bridge this gap, we propose a multimodal deep learning framework that leverages stacked ensemble modeling to synthesize accurate and coherent chest X-ray reports. The system utilizes the MIMIC-CXR and MIMIC-IV datasets to jointly model unstructured image-text data and structured clinical records. Preprocessing pipelines handle normalization, tokenization, and imputation, while feature extraction is carried out using DenseNet-121 for images and transformer-based encoders for text and structured data. Three specialized architectures UMIT, MSMedCap, and Memory-token Transformer are integrated through a weighted ensemble to capture visual grounding, clinical domain specialization, and long-form coherence. Experimental evaluation demonstrates that the proposed stacked ensemble outperforms all individual models, achieving BLEU-4 of 0.37, ROUGE-L of 0.49, and CIDEr of 0.47. These results confirm the model’s ability to generate linguistically fluent, semantically consistent, and clinically meaningful radiology reports. The framework offers practical value for medical documentation and diagnostic support in real-world clinical settings.",https://www.semanticscholar.org/paper/c0e18467ee5c19aeea9f83e00ad989ebefe574be
